Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
1823313208585304,1 to 10 Years,M.Tech,$60K-$96K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Part-Time,62238,2023-05-25,Male,Andrew Edwards,868-930-5237x9160,HR Coordinator,Benefits Coordinator,SimplyHired,"Benefits Coordinators administer employee benefit programs, including health insurance, retirement plans, and other perks. They assist employees with benefit inquiries and ensure compliance with benefit policies.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Employee benefits administration Benefits compliance HRIS Benefits communication,"Administer employee benefits programs, respond to benefits inquiries, and process benefit changes. Collaborate with benefits providers and brokers. Educate employees on available benefits.",Paccar,"{""Sector"":""Automotive"",""Industry"":""Motor Vehicles & Parts"",""City"":""Bellevue"",""State"":""Washington"",""Zip"":""98004"",""Website"":""www.paccar.com"",""Ticker"":""PCAR"",""CEO"":""Preston Feight""}"
846340400314468,3 to 11 Years,BA,$62K-$127K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Temporary,67495,2022-12-01,Female,Yesenia Campbell,+1-432-613-3693x76947,Software Engineer,Backend Developer,Internships.com,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}","Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)","Develop server-side logic and databases using programming languages like Java, Python, or Node.js. Ensure data security and integrity. Implement APIs for seamless communication between frontend and backend.",China National Chemical Corporation (ChemChina),"{""Sector"":""Chemicals"",""Industry"":""Chemicals"",""City"":""Beijing"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""http://www.chemchina.com/"",""Ticker"":""N/A"",""CEO"":""Ning Gaoning""}"
543119662014572,3 to 12 Years,BCA,$55K-$120K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,67507,2022-02-01,Female,Robert Howe,+1-517-756-3186x6677,Marketing Analyst,Digital Marketing Analyst,FlexJobs,"Analyze digital marketing campaigns, track performance metrics, and optimize online marketing strategies.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Digital marketing strategies Analytics and reporting SEO and SEM Social media marketing Email marketing Data interpretation Marketing automation tools A/B testing Communication skills Problem-solving Attention to detail Marketing knowledge,"Focus on digital marketing data analysis, including website traffic, SEO, and social media metrics. Optimize digital marketing campaigns based on data-driven insights. Report on digital marketing performance.",Insight Enterprises,"{""Sector"":""IT Services"",""Industry"":""Information Technology Services"",""City"":""Chandler"",""State"":""Arizona"",""Zip"":""85286"",""Website"":""www.insight.com"",""Ticker"":""NSIT"",""CEO"":""Joyce Mullen""}"
2912702970141165,3 to 10 Years,BBA,$64K-$115K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Intern,62091,2023-04-12,Male,Michele Wiley,6413624558,Database Administrator,Database Security Specialist,Jobs2Careers,A Database Security Specialist focuses on protecting databases from unauthorized access and data breaches. They implement security measures and ensure compliance with regulations.,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Database security measures Data encryption and access control Security compliance Vulnerability assessment Database auditing and monitoring,Implement and maintain security measures to protect databases from unauthorized access and cyber threats. Monitor and audit database activity. Ensure compliance with data protection regulations.,Divi's Laboratories,"{""Sector"":""Pharmaceuticals"",""Industry"":""Pharmaceuticals"",""City"":""Hyderabad"",""State"":""Telangana"",""Zip"":""500090"",""Website"":""https://www.divislabs.com/"",""Ticker"":""DIVISLAB"",""CEO"":""Murali K. Divi""}"
1046963226242842,2 to 8 Years,MBA,$63K-$115K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Part-Time,100626,2021-09-21,Both,Chloe Fowler,(294)829-7060x3145,Network Engineer,Network Security Engineer,Stack Overflow Jobs,"Network Security Engineers focus on protecting network systems from cyber threats. They implement security measures, monitor network traffic, and respond to security incidents to safeguard the organizations data.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Network security protocols and technologies Firewalls and intrusion detection systems Vulnerability assessment and penetration testing Security policy development and enforcement Incident response and recovery,"Focus on network security, implement security measures, and protect against cyber threats. Conduct security audits and vulnerability assessments. Respond to security incidents and breaches.",Linde plc,"{""Sector"":""Industrial Gases"",""Industry"":""Chemicals"",""City"":""Munich"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.linde.com"",""Ticker"":""LIN"",""CEO"":""Steve Angel""}"
1411212398450027,3 to 10 Years,BBA,$57K-$122K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,17149,2021-10-15,Female,Dawn Villa,254.893.8774,Accountant,Financial Accountant,The Muse,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Financial reporting Accounting software (e.g., QuickBooks) Auditing GAAP knowledge","Maintain financial records, prepare financial statements, and ensure compliance with accounting standards and regulations. Reconcile accounts and analyze financial data. Assist with financial audits.",Drax Group,"{""Sector"":""Energy"",""Industry"":""Energy - Utilities"",""City"":""Selby"",""State"":""England"",""Zip"":""YO8 8PH"",""Website"":""https://www.drax.com/"",""Ticker"":""DRX"",""CEO"":""Will Gardiner""}"
428280619473840,2 to 10 Years,BBA,$61K-$116K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,30490,2022-12-15,Male,Louis Barnes,850-904-2500,Front-End Developer,Web Designer,Snagajob,"A Web Designer specializes in designing visually appealing and responsive websites. They create layouts, graphics, and user interfaces to enhance the online presence of businesses.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Web design concepts Graphic design software (e.g., Adobe Creative Suite) HTML and CSS Responsive design User interface (UI) principles Visual communication Typography Color theory Creativity Attention to detail Collaboration","Focus on the visual design of websites, including layout, typography, and color schemes. Create custom graphics and illustrations. Ensure responsive and mobile-friendly designs.",Hewlett Packard Enterprise,"{""Sector"":""Technology"",""Industry"":""Computers, Office Equipment"",""City"":""Spring"",""State"":""Texas"",""Zip"":""77389"",""Website"":""www.hpe.com"",""Ticker"":""HPE"",""CEO"":""Antonio F. Neri""}"
1174913386719365,0 to 15 Years,M.Tech,$57K-$82K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,36310,2023-01-15,Male,Andrew Harris,+1-755-562-3743x32774,Dental Hygienist,Dental Public Health Hygienist,Idealist,A Dental Public Health Hygienist works to improve oral health at the community level. They develop and implement public health programs and educate individuals on oral hygiene.,"{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Dental public health principles Community outreach and education Dental health program planning Epidemiology knowledge Public health regulations knowledge,"Focus on community oral health, conducting screenings and preventive dental programs. Promote oral health initiatives and awareness. Collaborate with public health agencies.",UGI,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""King of Prussia"",""State"":""Pennsylvania"",""Zip"":""19406"",""Website"":""www.ugicorp.com"",""Ticker"":""UGI"",""CEO"":""Roger Perreault""}"
271055237033317,4 to 12 Years,B.Com,$56K-$94K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,122378,2022-11-20,Female,Jason Lopez,719-271-9621x6009,Customer Service Manager,Customer Experience Strategist,ZipRecruiter,"Customer Experience Strategists develop and execute strategies to enhance the overall customer experience. They analyze customer feedback, identify pain points, and work across departments to improve products, services, and customer interactions.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Customer experience strategy Customer journey mapping Feedback analysis User research Metrics and KPIs Communication skills,Develop and execute customer experience strategies to improve satisfaction and loyalty. Gather and analyze customer feedback. Collaborate with cross-functional teams to enhance the customer journey.,Crown Holdings,"{""Sector"":""Packaging"",""Industry"":""Packaging, Containers"",""City"":""Tampa"",""State"":""Florida"",""Zip"":""33637"",""Website"":""www.crowncork.com"",""Ticker"":""CCK"",""CEO"":""Timothy J. Donahue""}"
1999195253434093,4 to 8 Years,B.Tech,$59K-$109K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,52004,2023-01-14,Male,Tara Burns,001-847-205-7037x9645,Sales Manager,Key Account Manager,FlexJobs,"Manage key client accounts, build strong relationships, and drive revenue growth.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Key account management Relationship building Sales negotiation,Build and maintain relationships with key clients. Develop account strategies and negotiate contracts. Ensure client satisfaction and retention.,JetBlue Airways,"{""Sector"":""Airlines"",""Industry"":""Airlines"",""City"":""Long Island City"",""State"":""New York"",""Zip"":""11101"",""Website"":""www.jetblue.com"",""Ticker"":""JBLU"",""CEO"":""Robin Hayes""}"
2899048730073165,4 to 14 Years,BA,$58K-$101K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,133380,2023-09-14,Both,Emma Ruiz,6959274766,IT Support Specialist,Help Desk Support Specialist,FlexJobs,"Help Desk Support Specialists provide technical assistance and support to end-users, resolving IT issues and ensuring smooth operations.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Technical troubleshooting Customer service and communication Ticketing system usage Basic IT knowledge Problem-solving and critical-thinking skills,"Provide technical support to end-users, troubleshoot hardware and software issues, and resolve IT-related problems. Document and track support requests and resolutions. Provide training and guidance to end-users.",World Fuel Services,"{""Sector"":""Energy"",""Industry"":""Energy"",""City"":""Miami"",""State"":""Florida"",""Zip"":""33178"",""Website"":""www.wfscorp.com"",""Ticker"":""INT"",""CEO"":""Michael J. Kasbar""}"
